"자치구","행정동명","평균자외선지수","평균노인체감온도","폭염시간합계","온열질환환자수","무더위쉼터개수","노인대비쉼터수","인구당보건인력","도시화면적비율","재정자립도","RGDP","단독연립대세대주택","인구당소방인력"
"송파구","송파1동",6.626865672,28.48258706,64,18,3,0.000779828437743696,0.000283848992336077,0.6879,31.9,31834324,100543,0.000490284623125952
"송파구","송파2동",6.611940299,28.12437811,97,18,3,0.000902255639097744,0.000283848992336077,0.6879,31.9,31834324,100543,0.000490284623125952
"송파구","거여2동",6.641791045,28.48258706,64,18,4,0.000831600831600832,0.000283848992336077,0.6879,31.9,31834324,100543,0.000490284623125952
"송파구","풍납1동",6.671641791,28.2960199,41,18,3,0.00101385603244339,0.000283848992336077,0.6879,31.9,31834324,100543,0.000490284623125952
"송파구","방이1동",6.470149254,28.79850746,69,18,1,0.000383435582822086,0.000283848992336077,0.6879,31.9,31834324,100543,0.000490284623125952
"송파구","방이2동",6.71641791,28.10696517,62,18,4,0.00100781053162006,0.000283848992336077,0.6879,31.9,31834324,100543,0.000490284623125952
"송파구","오금동",6.708955224,28.10696517,62,18,9,0.00117770217220623,0.000283848992336077,0.6879,31.9,31834324,100543,0.000490284623125952
"송파구","마천1동",6.641791045,28.48258706,64,18,5,0.00109051254089422,0.000283848992336077,0.6879,31.9,31834324,100543,0.000490284623125952
"송파구","마천2동",6.552238806,28.65671642,152,18,8,0.00175940180338685,0.000283848992336077,0.6879,31.9,31834324,100543,0.000490284623125952
"송파구","위례동",6.589552239,28.12437811,97,18,2,0.000489715964740451,0.000283848992336077,0.6879,31.9,31834324,100543,0.000490284623125952
"송파구","석촌동",6.597014925,28.12437811,97,18,4,0.000778816199376947,0.000283848992336077,0.6879,31.9,31834324,100543,0.000490284623125952
"송파구","잠실본동",6.634328358,28.2960199,41,18,3,0.000700607192900514,0.000283848992336077,0.6879,31.9,31834324,100543,0.000490284623125952
"송파구","잠실4동",6.708955224,28.10696517,62,18,1,0.000309693403530505,0.000283848992336077,0.6879,31.9,31834324,100543,0.000490284623125952
"송파구","문정1동",6.701492537,28.40547264,110,18,5,0.00141322781232335,0.000283848992336077,0.6879,31.9,31834324,100543,0.000490284623125952
"송파구","거여1동",6.649253731,28.28358209,83,18,4,0.0014903129657228,0.000283848992336077,0.6879,31.9,31834324,100543,0.000490284623125952
"송파구","잠실3동",6.649253731,28.28358209,83,18,1,0.000153704272978789,0.000283848992336077,0.6879,31.9,31834324,100543,0.000490284623125952
"송파구","풍납2동",6.589552239,28.12437811,97,18,2,0.000457770656900893,0.000283848992336077,0.6879,31.9,31834324,100543,0.000490284623125952
"송파구","삼전동",6.597014925,28.12437811,97,18,3,0.000664893617021277,0.000283848992336077,0.6879,31.9,31834324,100543,0.000490284623125952
"송파구","오륜동",6.71641791,28.10696517,62,18,1,0.000295072292711714,0.000283848992336077,0.6879,31.9,31834324,100543,0.000490284623125952
"송파구","문정2동",6.641791045,28.38059701,93,18,1,0.000222469410456062,0.000283848992336077,0.6879,31.9,31834324,100543,0.000490284623125952
"송파구","잠실6동",6.634328358,28.48258706,64,18,2,0.000611246943765281,0.000283848992336077,0.6879,31.9,31834324,100543,0.000490284623125952
"송파구","잠실2동",6.589552239,26.91791045,40,18,1,0.000244140625,0.000283848992336077,0.6879,31.9,31834324,100543,0.000490284623125952
"송파구","장지동",6.664179104,28.2960199,41,18,11,0.00211701308698999,0.000283848992336077,0.6879,31.9,31834324,100543,0.000490284623125952
"양천구","신정4동",6.686567164,28.21641791,98,1,3,0.000444378610576211,0.000460441706492228,0.7714,21.6,7356067,97368,0.000630555637462263
"양천구","신월6동",6.634328358,28.48258706,64,1,3,0.00134831460674157,0.000460441706492228,0.7714,21.6,7356067,97368,0.000630555637462263
"양천구","신정1동",6.723880597,28.10696517,62,1,3,0.00097497562560936,0.000460441706492228,0.7714,21.6,7356067,97368,0.000630555637462263
"양천구","신정2동",6.634328358,28.04975124,69,1,12,0.0039814200398142,0.000460441706492228,0.7714,21.6,7356067,97368,0.000630555637462263
"양천구","신정3동",6.585820896,26.91791045,40,1,2,0.000224693854623076,0.000460441706492228,0.7714,21.6,7356067,97368,0.000630555637462263
"양천구","목3동",6.634328358,28.04975124,69,1,4,0.00100452034153692,0.000460441706492228,0.7714,21.6,7356067,97368,0.000630555637462263
"양천구","신월4동",6.559701493,28.12437811,97,1,3,0.000781046602447279,0.000460441706492228,0.7714,21.6,7356067,97368,0.000630555637462263
"양천구","신월5동",6.71641791,28.10696517,62,1,23,0.00809289232934553,0.000460441706492228,0.7714,21.6,7356067,97368,0.000630555637462263
"양천구","목4동",6.753731343,28.40547264,62,1,2,0.000541418516513265,0.000460441706492228,0.7714,21.6,7356067,97368,0.000630555637462263
"양천구","목1동",6.52238806,28.60696517,152,1,2,0.000525624178712221,0.000460441706492228,0.7714,21.6,7356067,97368,0.000630555637462263
"양천구","목2동",6.73880597,28.21641791,98,1,14,0.00290697674418605,0.000460441706492228,0.7714,21.6,7356067,97368,0.000630555637462263
"양천구","신월7동",6.731343284,28.10696517,62,1,4,0.000828672053035011,0.000460441706492228,0.7714,21.6,7356067,97368,0.000630555637462263
"양천구","신정7동",6.686567164,28.65671642,152,1,4,0.000689536286847095,0.000460441706492228,0.7714,21.6,7356067,97368,0.000630555637462263
"양천구","목5동",6.611940299,28.28606965,21,1,3,0.000544069640914037,0.000460441706492228,0.7714,21.6,7356067,97368,0.000630555637462263
"양천구","신월1동",6.619402985,28.28606965,21,1,1,0.000204876049989756,0.000460441706492228,0.7714,21.6,7356067,97368,0.000630555637462263
"양천구","신정6동",6.634328358,28.65671642,152,1,4,0.00117889773062187,0.000460441706492228,0.7714,21.6,7356067,97368,0.000630555637462263
"양천구","신월3동",6.589552239,28.12437811,97,1,2,0.00058411214953271,0.000460441706492228,0.7714,21.6,7356067,97368,0.000630555637462263
"양천구","신월2동",6.589552239,28.28606965,21,1,1,0.000217912399215515,0.000460441706492228,0.7714,21.6,7356067,97368,0.000630555637462263
"영등포구","대림3동",6.514925373,28.21890547,107,16,6,0.00112866817155756,0.000537698808810807,0.6374,35.2,44265877,68995,0.000761296333266786
"영등포구","신길6동",6.604477612,28.12437811,97,16,4,0.00110987791342952,0.000537698808810807,0.6374,35.2,44265877,68995,0.000761296333266786
"영등포구","도림동",6.619402985,28.65671642,152,16,4,0.00107181136120043,0.000537698808810807,0.6374,35.2,44265877,68995,0.000761296333266786
"영등포구","신길4동",6.626865672,28.65671642,152,16,4,0.00148754183711417,0.000537698808810807,0.6374,35.2,44265877,68995,0.000761296333266786
"영등포구","대림2동",6.76119403,28.40547264,62,16,8,0.00233918128654971,0.000537698808810807,0.6374,35.2,44265877,68995,0.000761296333266786
"영등포구","여의동",6.664179104,28.2960199,41,16,4,0.000589101620029455,0.000537698808810807,0.6374,35.2,44265877,68995,0.000761296333266786
"영등포구","대림1동",6.73880597,28.40547264,62,16,3,0.000846979107848673,0.000537698808810807,0.6374,35.2,44265877,68995,0.000761296333266786
"영등포구","당산2동",6.597014925,28.21890547,107,16,4,0.000773694390715667,0.000537698808810807,0.6374,35.2,44265877,68995,0.000761296333266786
"영등포구","신길1동",6.514925373,28.21890547,107,16,7,0.00178480367159612,0.000537698808810807,0.6374,35.2,44265877,68995,0.000761296333266786
"영등포구","영등포동",6.52238806,28.60696517,152,16,4,0.00106923282544774,0.000537698808810807,0.6374,35.2,44265877,68995,0.000761296333266786
"영등포구","신길3동",6.552238806,28.65671642,152,16,4,0.00112803158488438,0.000537698808810807,0.6374,35.2,44265877,68995,0.000761296333266786
"영등포구","영등포본동",6.634328358,28.04975124,69,16,6,0.00126582278481013,0.000537698808810807,0.6374,35.2,44265877,68995,0.000761296333266786
"영등포구","신길7동",6.52238806,28.12437811,97,16,4,0.00137741046831956,0.000537698808810807,0.6374,35.2,44265877,68995,0.000761296333266786
"영등포구","양평1동",6.679104478,28.2960199,41,16,4,0.00156372165754496,0.000537698808810807,0.6374,35.2,44265877,68995,0.000761296333266786
"영등포구","당산1동",6.604477612,28.21890547,107,16,6,0.0016116035455278,0.000537698808810807,0.6374,35.2,44265877,68995,0.000761296333266786
"영등포구","문래동",6.514925373,28.21890547,107,16,5,0.00098173964264677,0.000537698808810807,0.6374,35.2,44265877,68995,0.000761296333266786
"영등포구","신길5동",6.723880597,28.10696517,62,16,5,0.00218435998252512,0.000537698808810807,0.6374,35.2,44265877,68995,0.000761296333266786
"영등포구","양평2동",6.671641791,28.2960199,41,16,5,0.00170415814587594,0.000537698808810807,0.6374,35.2,44265877,68995,0.000761296333266786
"용산구","남영동",6.597014925,28.12437811,97,4,4,0.00248138957816377,0.000900983306654471,0.6114,39.4,13294640,48949,0.00115252686942602
"용산구","이촌2동",6.634328358,28.04975124,69,4,2,0.00106609808102345,0.000900983306654471,0.6114,39.4,13294640,48949,0.00115252686942602
"용산구","서빙고동",6.641791045,28.04975124,69,4,5,0.00212765957446809,0.000900983306654471,0.6114,39.4,13294640,48949,0.00115252686942602
"용산구","한강로동",6.626865672,28.2960199,41,4,7,0.00205640423031727,0.000900983306654471,0.6114,39.4,13294640,48949,0.00115252686942602
"용산구","이촌1동",6.731343284,28.21641791,98,4,2,0.000433369447453954,0.000900983306654471,0.6114,39.4,13294640,48949,0.00115252686942602
"용산구","보광동",6.597014925,28.12437811,97,4,7,0.00392596747055524,0.000900983306654471,0.6114,39.4,13294640,48949,0.00115252686942602
"용산구","용산2가동",6.604477612,26.91791045,40,4,5,0.00234852043212776,0.000900983306654471,0.6114,39.4,13294640,48949,0.00115252686942602
"용산구","후암동",6.619402985,28.14179104,115,4,4,0.00125509883903357,0.000900983306654471,0.6114,39.4,13294640,48949,0.00115252686942602
"용산구","원효로2동",6.589552239,28.12437811,97,4,4,0.00157294534014943,0.000900983306654471,0.6114,39.4,13294640,48949,0.00115252686942602
"용산구","한남동",6.552238806,27.91791045,93,4,6,0.0021865889212828,0.000900983306654471,0.6114,39.4,13294640,48949,0.00115252686942602
"용산구","이태원1동",6.634328358,28.04975124,69,4,3,0.00208333333333333,0.000900983306654471,0.6114,39.4,13294640,48949,0.00115252686942602
"용산구","청파동",6.552238806,27.91791045,93,4,6,0.00174266627940749,0.000900983306654471,0.6114,39.4,13294640,48949,0.00115252686942602
"용산구","효창동",6.507462687,28.07960199,71,4,3,0.00179425837320574,0.000900983306654471,0.6114,39.4,13294640,48949,0.00115252686942602
"용산구","용문동",6.634328358,28.04975124,69,4,4,0.00171526586620926,0.000900983306654471,0.6114,39.4,13294640,48949,0.00115252686942602
"용산구","원효로1동",6.604477612,26.91791045,40,4,5,0.00231267345050879,0.000900983306654471,0.6114,39.4,13294640,48949,0.00115252686942602
"용산구","이태원2동",6.589552239,28.12437811,97,4,3,0.00153217568947906,0.000900983306654471,0.6114,39.4,13294640,48949,0.00115252686942602
"은평구","수색동",6.589552239,28.28606965,21,20,5,0.00148588410104012,0.000430641076731241,0.5347,16,5112192,68309,0.000548478187279591
"은평구","구산동",6.634328358,28.14179104,115,20,6,0.00086617583369424,0.000430641076731241,0.5347,16,5112192,68309,0.000548478187279591
"은평구","갈현2동",6.611940299,28.14179104,115,20,3,0.000525394045534151,0.000430641076731241,0.5347,16,5112192,68309,0.000548478187279591
"은평구","진관동",6.582089552,28.07960199,14,20,9,0.000949767834529337,0.000430641076731241,0.5347,16,5112192,68309,0.000548478187279591
"은평구","역촌동",6.634328358,28.04975124,69,20,5,0.000521702838063439,0.000430641076731241,0.5347,16,5112192,68309,0.000548478187279591
"은평구","응암2동",6.626865672,28.2960199,41,20,3,0.000682283375028428,0.000430641076731241,0.5347,16,5112192,68309,0.000548478187279591
"은평구","응암1동",6.634328358,28.04975124,69,20,4,0.000684228532329798,0.000430641076731241,0.5347,16,5112192,68309,0.000548478187279591
"은평구","신사2동",6.582089552,28.12437811,97,20,5,0.00116387337057728,0.000430641076731241,0.5347,16,5112192,68309,0.000548478187279591
"은평구","증산동",6.656716418,28.2960199,41,20,4,0.00112139052425007,0.000430641076731241,0.5347,16,5112192,68309,0.000548478187279591
"은평구","대조동",6.723880597,28.21641791,98,20,5,0.000901875901875902,0.000430641076731241,0.5347,16,5112192,68309,0.000548478187279591
"은평구","응암3동",6.626865672,28.2960199,41,20,6,0.000976403580146461,0.000430641076731241,0.5347,16,5112192,68309,0.000548478187279591
"은평구","갈현1동",6.626865672,28.14179104,115,20,3,0.000914634146341463,0.000430641076731241,0.5347,16,5112192,68309,0.000548478187279591
"은평구","신사1동",6.537313433,28.30845771,36,20,4,0.000696621386276559,0.000430641076731241,0.5347,16,5112192,68309,0.000548478187279591
"은평구","불광2동",6.597014925,28.14179104,115,20,5,0.000753693096171239,0.000430641076731241,0.5347,16,5112192,68309,0.000548478187279591
"은평구","불광1동",6.604477612,28.14179104,115,20,8,0.000930990340975212,0.000430641076731241,0.5347,16,5112192,68309,0.000548478187279591
"은평구","녹번동",6.708955224,28.10696517,62,20,6,0.000761711311412974,0.000430641076731241,0.5347,16,5112192,68309,0.000548478187279591
"종로구","부암동",6.619402985,28.21890547,107,2,3,0.00152671755725191,0.00141463725164275,0.5339,42,35719537,32325,0.00210780950494769
"종로구","평창동",6.604477612,28.21890547,107,2,4,0.00105680317040951,0.00141463725164275,0.5339,42,35719537,32325,0.00210780950494769
"종로구","숭인1동",6.73880597,28.40547264,62,2,2,0.00150037509377344,0.00141463725164275,0.5339,42,35719537,32325,0.00210780950494769
"종로구","창신2동",6.626865672,28.28606965,21,2,5,0.00252908447142135,0.00141463725164275,0.5339,42,35719537,32325,0.00210780950494769
"종로구","가회동",6.589552239,28.07960199,14,2,4,0.00462962962962963,0.00141463725164275,0.5339,42,35719537,32325,0.00210780950494769
"종로구","청운효자동",6.619402985,28.21890547,107,2,4,0.0017905102954342,0.00141463725164275,0.5339,42,35719537,32325,0.00210780950494769
"종로구","창신3동",6.634328358,28.04975124,69,2,4,0.00289645184648805,0.00141463725164275,0.5339,42,35719537,32325,0.00210780950494769
"종로구","숭인2동",6.597014925,28.12437811,97,2,5,0.00273522975929978,0.00141463725164275,0.5339,42,35719537,32325,0.00210780950494769
"종로구","사직동",6.470149254,28.21890547,107,2,2,0.00103896103896104,0.00141463725164275,0.5339,42,35719537,32325,0.00210780950494769
"종로구","창신1동",6.708955224,28.10696517,62,2,3,0.00237906423473434,0.00141463725164275,0.5339,42,35719537,32325,0.00210780950494769
"종로구","교남동",6.641791045,28.04975124,69,2,4,0.00229885057471264,0.00141463725164275,0.5339,42,35719537,32325,0.00210780950494769
"종로구","혜화동",6.649253731,28.04975124,69,2,6,0.00216998191681736,0.00141463725164275,0.5339,42,35719537,32325,0.00210780950494769
"종로구","이화동",6.73880597,28.21641791,98,2,5,0.00355113636363636,0.00141463725164275,0.5339,42,35719537,32325,0.00210780950494769
"종로구","무악동",6.514925373,28.79850746,69,2,4,0.00259067357512953,0.00141463725164275,0.5339,42,35719537,32325,0.00210780950494769
"종로구","삼청동",6.723880597,28.10696517,62,2,2,0.00310077519379845,0.00141463725164275,0.5339,42,35719537,32325,0.00210780950494769
"중구","명동",6.731343284,28.10696517,62,5,2,0.00258732212160414,0.00183498426563265,0.9989,53.6,61342710,25849,0.00229995765420925
"중구","동화동",6.71641791,28.10696517,62,5,7,0.00318471337579618,0.00183498426563265,0.9989,53.6,61342710,25849,0.00229995765420925
"중구","중림동",6.611940299,28.28606965,21,5,7,0.00309050772626932,0.00183498426563265,0.9989,53.6,61342710,25849,0.00229995765420925
"중구","신당동",6.682835821,28.38059701,93,5,5,0.00306560392397302,0.00183498426563265,0.9989,53.6,61342710,25849,0.00229995765420925
"중구","황학동",6.611940299,28.28606965,21,5,3,0.00134831460674157,0.00183498426563265,0.9989,53.6,61342710,25849,0.00229995765420925
"중구","신당5동",6.753731343,28.40547264,62,5,4,0.00199501246882793,0.00183498426563265,0.9989,53.6,61342710,25849,0.00229995765420925
"중구","다산동",6.619402985,28.2960199,41,5,7,0.00229658792650919,0.00183498426563265,0.9989,53.6,61342710,25849,0.00229995765420925
"중구","필동",6.611940299,28.28606965,21,5,3,0.00323974082073434,0.00183498426563265,0.9989,53.6,61342710,25849,0.00229995765420925
"중구","청구동",6.611940299,28.28606965,21,5,5,0.0016627868307283,0.00183498426563265,0.9989,53.6,61342710,25849,0.00229995765420925
"중구","약수동",6.76119403,28.40547264,62,5,7,0.00164512338425382,0.00183498426563265,0.9989,53.6,61342710,25849,0.00229995765420925
"중구","장충동",6.634328358,28.04975124,69,5,3,0.00325027085590466,0.00183498426563265,0.9989,53.6,61342710,25849,0.00229995765420925
"중구","을지로동",6.723880597,28.21641791,98,5,2,0.00388349514563107,0.00183498426563265,0.9989,53.6,61342710,25849,0.00229995765420925
"중구","회현동",6.611940299,28.28606965,21,5,3,0.00216763005780347,0.00183498426563265,0.9989,53.6,61342710,25849,0.00229995765420925
"중구","소공동",6.626865672,28.48258706,64,5,1,0.00284090909090909,0.00183498426563265,0.9989,53.6,61342710,25849,0.00229995765420925
"중구","광희동",6.626865672,28.2960199,41,5,4,0.0033195020746888,0.00183498426563265,0.9989,53.6,61342710,25849,0.00229995765420925
"중랑구","면목4동",6.649253731,28.28358209,83,11,5,0.00118539592223803,0.000537218609044997,0.6044,15.4,4860242,63613,0.000633243191338064
"중랑구","상봉1동",6.723880597,28.10696517,62,11,6,0.00132802124833997,0.000537218609044997,0.6044,15.4,4860242,63613,0.000633243191338064
"중랑구","상봉2동",6.708955224,28.10696517,62,11,3,0.000887049083382614,0.000537218609044997,0.6044,15.4,4860242,63613,0.000633243191338064
"중랑구","망우3동",6.649253731,28.28358209,83,11,3,0.00077962577962578,0.000537218609044997,0.6044,15.4,4860242,63613,0.000633243191338064
"중랑구","망우본동",6.649253731,28.28358209,83,11,5,0.000648845055800675,0.000537218609044997,0.6044,15.4,4860242,63613,0.000633243191338064
"중랑구","신내2동",6.589552239,28.12437811,97,11,4,0.000847816871555744,0.000537218609044997,0.6044,15.4,4860242,63613,0.000633243191338064
"중랑구","중화2동",6.723880597,28.6641791,115,11,4,0.000714413288087158,0.000537218609044997,0.6044,15.4,4860242,63613,0.000633243191338064
"중랑구","면목5동",6.649253731,28.28358209,83,11,3,0.0011290929619872,0.000537218609044997,0.6044,15.4,4860242,63613,0.000633243191338064
"중랑구","신내1동",6.708955224,28.10696517,62,11,6,0.000755857898715042,0.000537218609044997,0.6044,15.4,4860242,63613,0.000633243191338064
"중랑구","중화1동",6.589552239,28.12437811,97,11,3,0.000715478177915574,0.000537218609044997,0.6044,15.4,4860242,63613,0.000633243191338064
"중랑구","묵2동",6.589552239,28.12437811,97,11,3,0.000736377025036819,0.000537218609044997,0.6044,15.4,4860242,63613,0.000633243191338064
"중랑구","면목7동",6.76119403,28.40547264,62,11,4,0.000818330605564648,0.000537218609044997,0.6044,15.4,4860242,63613,0.000633243191338064
"중랑구","면목2동",6.671641791,28.58457711,112,11,4,0.000760745530620008,0.000537218609044997,0.6044,15.4,4860242,63613,0.000633243191338064
"중랑구","묵1동",6.597014925,28.12437811,97,11,3,0.000449977501124944,0.000537218609044997,0.6044,15.4,4860242,63613,0.000633243191338064
"중랑구","면목본동",6.649253731,28.28358209,83,11,5,0.000727907992429757,0.000537218609044997,0.6044,15.4,4860242,63613,0.000633243191338064
